t,state
94310,1.97626e-323
94311,1.97626e-323
94312,1.97626e-323
94313,1.97626e-323
94314,1.97626e-323
94315,1.97626e-323
94316,1.97626e-323
94317,1.97626e-323
94318,1.97626e-323
94319,1.97626e-323
94320,1.97626e-323
94321,1.97626e-323
94322,1.97626e-323
94323,1.97626e-323
94324,1.97626e-323
94325,1.97626e-323
94326,1.97626e-323
94327,1.97626e-323
94328,1.97626e-323
94329,1.97626e-323
94330,1.97626e-323
94331,1.97626e-323
94332,1.97626e-323
94333,1.97626e-323
94334,1.97626e-323
94335,1.97626e-323
94336,1.97626e-323
94337,1.97626e-323
94338,1.97626e-323
94339,1.97626e-323
94340,1.97626e-323
94341,1.97626e-323
94342,1.97626e-323
94343,1.97626e-323
94344,1.97626e-323
94345,1.97626e-323
94346,1.97626e-323
94347,1.97626e-323
94348,1.97626e-323
94349,1.97626e-323
94350,1.97626e-323
94351,1.97626e-323
94352,1.97626e-323
94353,1.97626e-323
94354,1.97626e-323
94355,1.97626e-323
94356,1.97626e-323
94357,1.97626e-323
94358,1.97626e-323
94359,1.97626e-323
94360,1.97626e-323
94361,1.97626e-323
94362,1.97626e-323
94363,1.97626e-323
94364,1.97626e-323
94365,1.97626e-323
94366,1.97626e-323
94367,1.97626e-323
94368,1.97626e-323
94369,1.97626e-323
94370,1.97626e-323
94371,1.97626e-323
94372,1.97626e-323
94373,1.97626e-323
94374,1.97626e-323
94375,1.97626e-323
94376,1.97626e-323
94377,1.97626e-323
94378,1.97626e-323
94379,1.97626e-323
94380,1.97626e-323
94381,1.97626e-323
94382,1.97626e-323
94383,1.97626e-323
94384,1.97626e-323
94385,1.97626e-323
94386,1.97626e-323
94387,1.97626e-323
94388,1.97626e-323
94389,1.97626e-323
94390,1.97626e-323
94391,1.97626e-323
94392,1.97626e-323
94393,1.97626e-323
94394,1.97626e-323
94395,1.97626e-323
94396,1.97626e-323
94397,1.97626e-323
94398,1.97626e-323
94399,1.97626e-323
94400,1.97626e-323
94401,1.97626e-323
94402,1.97626e-323
94403,1.97626e-323
94404,1.97626e-323
94405,1.97626e-323
94406,1.97626e-323
94407,1.97626e-323
94408,1.97626e-323
94409,1.97626e-323
94410,1.97626e-323
94411,1.97626e-323
94412,1.97626e-323
94413,1.97626e-323
94414,1.97626e-323
94415,1.97626e-323
94416,1.97626e-323
94417,1.97626e-323
94418,1.97626e-323
94419,1.97626e-323
94420,1.97626e-323
94421,1.97626e-323
94422,1.97626e-323
94423,1.97626e-323
94424,1.97626e-323
94425,1.97626e-323
94426,1.97626e-323
94427,1.97626e-323
94428,1.97626e-323
94429,1.97626e-323
94430,1.97626e-323
94431,1.97626e-323
94432,1.97626e-323
94433,1.97626e-323
94434,1.97626e-323
94435,1.97626e-323
94436,1.97626e-323
94437,1.97626e-323
94438,1.97626e-323
94439,1.97626e-323
94440,1.97626e-323
94441,1.97626e-323
94442,1.97626e-323
94443,1.97626e-323
94444,1.97626e-323
94445,1.97626e-323
94446,1.97626e-323
94447,1.97626e-323
94448,1.97626e-323
94449,1.97626e-323
94450,1.97626e-323
94451,1.97626e-323
94452,1.97626e-323
94453,1.97626e-323
94454,1.97626e-323
94455,1.97626e-323
94456,1.97626e-323
94457,1.97626e-323
94458,1.97626e-323
94459,1.97626e-323
94460,1.97626e-323
94461,1.97626e-323
94462,1.97626e-323
94463,1.97626e-323
94464,1.97626e-323
94465,1.97626e-323
94466,1.97626e-323
94467,1.97626e-323
94468,1.97626e-323
94469,1.97626e-323
94470,1.97626e-323
94471,1.97626e-323
94472,1.97626e-323
94473,1.97626e-323
94474,1.97626e-323
94475,1.97626e-323
94476,1.97626e-323
94477,1.97626e-323
94478,1.97626e-323
94479,1.97626e-323
94480,1.97626e-323
94481,1.97626e-323
94482,1.97626e-323
94483,1.97626e-323
94484,1.97626e-323
94485,1.97626e-323
94486,1.97626e-323
94487,1.97626e-323
94488,1.97626e-323
94489,1.97626e-323
94490,1.97626e-323
94491,1.97626e-323
94492,1.97626e-323
94493,1.97626e-323
94494,1.97626e-323
94495,1.97626e-323
94496,1.97626e-323
94497,1.97626e-323
94498,1.97626e-323
94499,1.97626e-323
94500,1.97626e-323
94501,1.97626e-323
94502,1.97626e-323
94503,1.97626e-323
94504,1.97626e-323
94505,1.97626e-323
94506,1.97626e-323
94507,1.97626e-323
94508,1.97626e-323
94509,1.97626e-323
94510,1.97626e-323
94511,1.97626e-323
94512,1.97626e-323
94513,1.97626e-323
94514,1.97626e-323
94515,1.97626e-323
94516,1.97626e-323
94517,1.97626e-323
94518,1.97626e-323
94519,1.97626e-323
94520,1.97626e-323
94521,1.97626e-323
94522,1.97626e-323
94523,1.97626e-323
94524,1.97626e-323
94525,1.97626e-323
94526,1.97626e-323
94527,1.97626e-323
94528,1.97626e-323
94529,1.97626e-323
94530,1.97626e-323
94531,1.97626e-323
94532,1.97626e-323
94533,1.97626e-323
94534,1.97626e-323
94535,1.97626e-323
94536,1.97626e-323
94537,1.97626e-323
94538,1.97626e-323
94539,1.97626e-323
94540,1.97626e-323
94541,1.97626e-323
94542,1.97626e-323
94543,1.97626e-323
94544,1.97626e-323
94545,1.97626e-323
94546,1.97626e-323
94547,1.97626e-323
94548,1.97626e-323
94549,1.97626e-323
94550,1.97626e-323
94551,1.97626e-323
94552,1.97626e-323
94553,1.97626e-323
94554,1.97626e-323
94555,1.97626e-323
94556,1.97626e-323
94557,1.97626e-323
94558,1.97626e-323
94559,1.97626e-323
94560,1.97626e-323
94561,1.97626e-323
94562,1.97626e-323
94563,1.97626e-323
94564,1.97626e-323
94565,1.97626e-323
94566,1.97626e-323
94567,1.97626e-323
94568,1.97626e-323
94569,1.97626e-323
94570,1.97626e-323
94571,1.97626e-323
94572,1.97626e-323
94573,1.97626e-323
94574,1.97626e-323
94575,1.97626e-323
94576,1.97626e-323
94577,1.97626e-323
94578,1.97626e-323
94579,1.97626e-323
94580,1.97626e-323
94581,1.97626e-323
94582,1.97626e-323
94583,1.97626e-323
94584,1.97626e-323
94585,1.97626e-323
94586,1.97626e-323
94587,1.97626e-323
94588,1.97626e-323
94589,1.97626e-323
94590,1.97626e-323
94591,1.97626e-323
94592,1.97626e-323
94593,1.97626e-323
94594,1.97626e-323
94595,1.97626e-323
94596,1.97626e-323
94597,1.97626e-323
94598,1.97626e-323
94599,1.97626e-323
94600,1.97626e-323
94601,1.97626e-323
94602,1.97626e-323
94603,1.97626e-323
94604,1.97626e-323
94605,1.97626e-323
94606,1.97626e-323
94607,1.97626e-323
94608,1.97626e-323
94609,1.97626e-323
94610,1.97626e-323
94611,1.97626e-323
94612,1.97626e-323
94613,1.97626e-323
94614,1.97626e-323
94615,1.97626e-323
94616,1.97626e-323
94617,1.97626e-323
94618,1.97626e-323
94619,1.97626e-323
94620,1.97626e-323
94621,1.97626e-323
94622,1.97626e-323
94623,1.97626e-323
94624,1.97626e-323
94625,1.97626e-323
94626,1.97626e-323
94627,1.97626e-323
94628,1.97626e-323
94629,1.97626e-323
94630,1.97626e-323
94631,1.97626e-323
94632,1.97626e-323
94633,1.97626e-323
94634,1.97626e-323
94635,1.97626e-323
94636,1.97626e-323
94637,1.97626e-323
94638,1.97626e-323
94639,1.97626e-323
94640,1.97626e-323
94641,1.97626e-323
94642,1.97626e-323
94643,1.97626e-323
94644,1.97626e-323
94645,1.97626e-323
94646,1.97626e-323
94647,1.97626e-323
94648,1.97626e-323
94649,1.97626e-323
94650,1.97626e-323
94651,1.97626e-323
94652,1.97626e-323
94653,1.97626e-323
94654,1.97626e-323
94655,1.97626e-323
94656,1.97626e-323
94657,1.97626e-323
94658,1.97626e-323
94659,1.97626e-323
94660,1.97626e-323
94661,1.97626e-323
94662,1.97626e-323
94663,1.97626e-323
94664,1.97626e-323
94665,1.97626e-323
94666,1.97626e-323
94667,1.97626e-323
94668,1.97626e-323
94669,1.97626e-323
94670,1.97626e-323
94671,1.97626e-323
94672,1.97626e-323
94673,1.97626e-323
94674,1.97626e-323
94675,1.97626e-323
94676,1.97626e-323
94677,1.97626e-323
94678,1.97626e-323
94679,1.97626e-323
94680,1.97626e-323
94681,1.97626e-323
94682,1.97626e-323
94683,1.97626e-323
94684,1.97626e-323
94685,1.97626e-323
94686,1.97626e-323
94687,1.97626e-323
94688,1.97626e-323
94689,1.97626e-323
94690,1.97626e-323
94691,1.97626e-323
94692,1.97626e-323
94693,1.97626e-323
94694,1.97626e-323
94695,1.97626e-323
94696,1.97626e-323
94697,1.97626e-323
94698,1.97626e-323
94699,1.97626e-323
94700,1.97626e-323
94701,1.97626e-323
94702,1.97626e-323
94703,1.97626e-323
94704,1.97626e-323
94705,1.97626e-323
94706,1.97626e-323
94707,1.97626e-323
94708,1.97626e-323
94709,1.97626e-323
94710,1.97626e-323
94711,1.97626e-323
94712,1.97626e-323
94713,1.97626e-323
94714,1.97626e-323
94715,1.97626e-323
94716,1.97626e-323
94717,1.97626e-323
94718,1.97626e-323
94719,1.97626e-323
94720,1.97626e-323
94721,1.97626e-323
94722,1.97626e-323
94723,1.97626e-323
94724,1.97626e-323
94725,1.97626e-323
94726,1.97626e-323
94727,1.97626e-323
94728,1.97626e-323
94729,1.97626e-323
94730,1.97626e-323
94731,1.97626e-323
94732,1.97626e-323
94733,1.97626e-323
94734,1.97626e-323
94735,1.97626e-323
94736,1.97626e-323
94737,1.97626e-323
94738,1.97626e-323
94739,1.97626e-323
94740,1.97626e-323
94741,1.97626e-323
94742,1.97626e-323
94743,1.97626e-323
94744,1.97626e-323
94745,1.97626e-323
94746,1.97626e-323
94747,1.97626e-323
94748,1.97626e-323
94749,1.97626e-323
94750,1.97626e-323
94751,1.97626e-323
94752,1.97626e-323
94753,1.97626e-323
94754,1.97626e-323
94755,1.97626e-323
94756,1.97626e-323
94757,1.97626e-323
94758,1.97626e-323
94759,1.97626e-323
94760,1.97626e-323
94761,1.97626e-323
94762,1.97626e-323
94763,1.97626e-323
94764,1.97626e-323
94765,1.97626e-323
94766,1.97626e-323
94767,1.97626e-323
94768,1.97626e-323
94769,1.97626e-323
94770,1.97626e-323
94771,1.97626e-323
94772,1.97626e-323
94773,1.97626e-323
94774,1.97626e-323
94775,1.97626e-323
94776,1.97626e-323
94777,1.97626e-323
94778,1.97626e-323
94779,1.97626e-323
94780,1.97626e-323
94781,1.97626e-323
94782,1.97626e-323
94783,1.97626e-323
94784,1.97626e-323
94785,1.97626e-323
94786,1.97626e-323
94787,1.97626e-323
94788,1.97626e-323
94789,1.97626e-323
94790,1.97626e-323
94791,1.97626e-323
94792,1.97626e-323
94793,1.97626e-323
94794,1.97626e-323
94795,1.97626e-323
94796,1.97626e-323
94797,1.97626e-323
94798,1.97626e-323
94799,1.97626e-323
94800,1.97626e-323
94801,1.97626e-323
94802,1.97626e-323
94803,1.97626e-323
94804,1.97626e-323
94805,1.97626e-323
94806,1.97626e-323
94807,1.97626e-323
94808,1.97626e-323
94809,1.97626e-323
94810,1.97626e-323
94811,1.97626e-323
94812,1.97626e-323
94813,1.97626e-323
94814,1.97626e-323
94815,1.97626e-323
94816,1.97626e-323
94817,1.97626e-323
94818,1.97626e-323
94819,1.97626e-323
94820,1.97626e-323
94821,1.97626e-323
94822,1.97626e-323
94823,1.97626e-323
94824,1.97626e-323
94825,1.97626e-323
94826,1.97626e-323
94827,1.97626e-323
94828,1.97626e-323
94829,1.97626e-323
94830,1.97626e-323
94831,1.97626e-323
94832,1.97626e-323
94833,1.97626e-323
94834,1.97626e-323
94835,1.97626e-323
94836,1.97626e-323
94837,1.97626e-323
94838,1.97626e-323
94839,1.97626e-323
94840,1.97626e-323
94841,1.97626e-323
94842,1.97626e-323
94843,1.97626e-323
94844,1.97626e-323
94845,1.97626e-323
94846,1.97626e-323
94847,1.97626e-323
94848,1.97626e-323
94849,1.97626e-323
94850,1.97626e-323
94851,1.97626e-323
94852,1.97626e-323
94853,1.97626e-323
94854,1.97626e-323
94855,1.97626e-323
94856,1.97626e-323
94857,1.97626e-323
94858,1.97626e-323
94859,1.97626e-323
94860,1.97626e-323
94861,1.97626e-323
94862,1.97626e-323
94863,1.97626e-323
94864,1.97626e-323
94865,1.97626e-323
94866,1.97626e-323
94867,1.97626e-323
94868,1.97626e-323
94869,1.97626e-323
94870,1.97626e-323
94871,1.97626e-323
94872,1.97626e-323
94873,1.97626e-323
94874,1.97626e-323
94875,1.97626e-323
94876,1.97626e-323
94877,1.97626e-323
94878,1.97626e-323
94879,1.97626e-323
94880,1.97626e-323
94881,1.97626e-323
94882,1.97626e-323
94883,1.97626e-323
94884,1.97626e-323
94885,1.97626e-323
94886,1.97626e-323
94887,1.97626e-323
94888,1.97626e-323
94889,1.97626e-323
94890,1.97626e-323
94891,1.97626e-323
94892,1.97626e-323
94893,1.97626e-323
94894,1.97626e-323
94895,1.97626e-323
94896,1.97626e-323
94897,1.97626e-323
94898,1.97626e-323
94899,1.97626e-323
94900,1.97626e-323
94901,1.97626e-323
94902,1.97626e-323
94903,1.97626e-323
94904,1.97626e-323
94905,1.97626e-323
94906,1.97626e-323
94907,1.97626e-323
94908,1.97626e-323
94909,1.97626e-323
94910,1.97626e-323
94911,1.97626e-323
94912,1.97626e-323
94913,1.97626e-323
94914,1.97626e-323
94915,1.97626e-323
94916,1.97626e-323
94917,1.97626e-323
94918,1.97626e-323
94919,1.97626e-323
94920,1.97626e-323
94921,1.97626e-323
94922,1.97626e-323
94923,1.97626e-323
94924,1.97626e-323
94925,1.97626e-323
94926,1.97626e-323
94927,1.97626e-323
94928,1.97626e-323
94929,1.97626e-323
94930,1.97626e-323
94931,1.97626e-323
94932,1.97626e-323
94933,1.97626e-323
94934,1.97626e-323
94935,1.97626e-323
94936,1.97626e-323
94937,1.97626e-323
94938,1.97626e-323
94939,1.97626e-323
94940,1.97626e-323
94941,1.97626e-323
94942,1.97626e-323
94943,1.97626e-323
94944,1.97626e-323
94945,1.97626e-323
94946,1.97626e-323
94947,1.97626e-323
94948,1.97626e-323
94949,1.97626e-323
94950,1.97626e-323
94951,1.97626e-323
94952,1.97626e-323
94953,1.97626e-323
94954,1.97626e-323
94955,1.97626e-323
94956,1.97626e-323
94957,1.97626e-323
94958,1.97626e-323
94959,1.97626e-323
94960,1.97626e-323
94961,1.97626e-323
94962,1.97626e-323
94963,1.97626e-323
94964,1.97626e-323
94965,1.97626e-323
94966,1.97626e-323
94967,1.97626e-323
94968,1.97626e-323
94969,1.97626e-323
94970,1.97626e-323
94971,1.97626e-323
94972,1.97626e-323
94973,1.97626e-323
94974,1.97626e-323
94975,1.97626e-323
94976,1.97626e-323
94977,1.97626e-323
94978,1.97626e-323
94979,1.97626e-323
94980,1.97626e-323
94981,1.97626e-323
94982,1.97626e-323
94983,1.97626e-323
94984,1.97626e-323
94985,1.97626e-323
94986,1.97626e-323
94987,1.97626e-323
94988,1.97626e-323
94989,1.97626e-323
94990,1.97626e-323
94991,1.97626e-323
94992,1.97626e-323
94993,1.97626e-323
94994,1.97626e-323
94995,1.97626e-323
94996,1.97626e-323
94997,1.97626e-323
94998,1.97626e-323
94999,1.97626e-323
95000,1.97626e-323
95001,1.97626e-323
95002,1.97626e-323
95003,1.97626e-323
95004,1.97626e-323
95005,1.97626e-323
95006,1.97626e-323
95007,1.97626e-323
95008,1.97626e-323
95009,1.97626e-323
95010,1.97626e-323
95011,1.97626e-323
95012,1.97626e-323
95013,1.97626e-323
95014,1.97626e-323
95015,1.97626e-323
95016,1.97626e-323
95017,1.97626e-323
95018,1.97626e-323
95019,1.97626e-323
95020,1.97626e-323
95021,1.97626e-323
95022,1.97626e-323
95023,1.97626e-323
95024,1.97626e-323
95025,1.97626e-323
95026,1.97626e-323
95027,1.97626e-323
95028,1.97626e-323
95029,1.97626e-323
95030,1.97626e-323
95031,1.97626e-323
95032,1.97626e-323
95033,1.97626e-323
95034,1.97626e-323
95035,1.97626e-323
95036,1.97626e-323
95037,1.97626e-323
95038,1.97626e-323
95039,1.97626e-323
95040,1.97626e-323
95041,1.97626e-323
95042,1.97626e-323
95043,1.97626e-323
95044,1.97626e-323
95045,1.97626e-323
95046,1.97626e-323
95047,1.97626e-323
